site_plot_id,x,y,long,lat,site,plot,alt,inclin_down,inclin_dir,year,x_stere,y_stere,tempjja_ts_5,tempmax_ts_5,tempjja_ts_10,tempmax_ts_10,tempjja_ts_15,tempmax_ts_15,tempjja_ts_20,tempmax_ts_20,tempjja_ts_30,tempmax_ts_30,tempmin_ts_5,tempmin_ts_10,tempmin_ts_15,tempmin_ts_20,tempmin_ts_30,tempcont_ts_5,tempcont_ts_10,tempcont_ts_15,tempcont_ts_20,tempcont_ts_30,precipjja_ts_5,precipjja_ts_10,precipjja_ts_15,precipjja_ts_20,precipjja_ts_30,insoljja_ts_5,insoljja_ts_10,insoljja_ts_15,insoljja_ts_20,insoljja_ts_30,twi,ndwi,field_rad,twi_90m,slope_90m,asp_90m,dem_rad,ndvi,nir,swir,plotgroup,site_alt_plotgroup_id,site_alt_id,taxon,cover,compet
3_P046,476563.144,7152388.057,-51.48783335,64.49610141,2,P046,200,18,2,2012,-317220.8006428103,-2789485.29309542,12.505978012084961,14.0433780670166,12.148831685384115,13.30819616317749,11.892724217308892,13.017704518636068,11.53758188088735,12.758525705337524,11.254069847530788,12.672541364034016,-13.651156616210937,-14.156175804138183,-14.858029301961263,-15.598508930206298,-16.571655813852946,27.694534683227538,27.46437196731567,27.875733820597333,28.357034635543823,29.24419717788696,170.0306911468506,170.23032093048096,216.09585590362548,215.6829975605011,224.32066101233164,186.9094014485677,186.9987533569336,187.02601894802518,187.03768412272134,187.0770711263021,2.378580093383789,-0.12742212414741516,0.46635415938828,4.68806791305542,10.288595199584961,279.24609375,0.6358806301637971,0.38052093982696533,1821.4027023074516,2343.886021971024,2,2_200_2,2_200,Rhododendron tomentosum,0,0
3_P046,476563.144,7152388.057,-51.48783335,64.49610141,2,P046,200,18,2,2012,-317220.8006428103,-2789485.29309542,12.505978012084961,14.0433780670166,12.148831685384115,13.30819616317749,11.892724217308892,13.017704518636068,11.53758188088735,12.758525705337524,11.254069847530788,12.672541364034016,-13.651156616210937,-14.156175804138183,-14.858029301961263,-15.598508930206298,-16.571655813852946,27.694534683227538,27.46437196731567,27.875733820597333,28.357034635543823,29.24419717788696,170.0306911468506,170.23032093048096,216.09585590362548,215.6829975605011,224.32066101233164,186.9094014485677,186.9987533569336,187.02601894802518,187.03768412272134,187.0770711263021,2.378580093383789,-0.12742212414741516,0.46635415938828,4.68806791305542,10.288595199584961,279.24609375,0.6358806301637971,0.38052093982696533,1821.4027023074516,2343.886021971024,2,2_200_2,2_200,Phyllodoce caerulea,0,29
3_P046,476563.144,7152388.057,-51.48783335,64.49610141,2,P046,200,18,2,2012,-317220.8006428103,-2789485.29309542,12.505978012084961,14.0433780670166,12.148831685384115,13.30819616317749,11.892724217308892,13.017704518636068,11.53758188088735,12.758525705337524,11.254069847530788,12.672541364034016,-13.651156616210937,-14.156175804138183,-14.858029301961263,-15.598508930206298,-16.571655813852946,27.694534683227538,27.46437196731567,27.875733820597333,28.357034635543823,29.24419717788696,170.0306911468506,170.23032093048096,216.09585590362548,215.6829975605011,224.32066101233164,186.9094014485677,186.9987533569336,187.02601894802518,187.03768412272134,187.0770711263021,2.378580093383789,-0.12742212414741516,0.46635415938828,4.68806791305542,10.288595199584961,279.24609375,0.6358806301637971,0.38052093982696533,1821.4027023074516,2343.886021971024,2,2_200_2,2_200,Salix glauca,0,0
3_P046,476563.144,7152388.057,-51.48783335,64.49610141,2,P046,200,18,2,2012,-317220.8006428103,-2789485.29309542,12.505978012084961,14.0433780670166,12.148831685384115,13.30819616317749,11.892724217308892,13.017704518636068,11.53758188088735,12.758525705337524,11.254069847530788,12.672541364034016,-13.651156616210937,-14.156175804138183,-14.858029301961263,-15.598508930206298,-16.571655813852946,27.694534683227538,27.46437196731567,27.875733820597333,28.357034635543823,29.24419717788696,170.0306911468506,170.23032093048096,216.09585590362548,215.6829975605011,224.32066101233164,186.9094014485677,186.9987533569336,187.02601894802518,187.03768412272134,187.0770711263021,2.378580093383789,-0.12742212414741516,0.46635415938828,4.68806791305542,10.288595199584961,279.24609375,0.6358806301637971,0.38052093982696533,1821.4027023074516,2343.886021971024,2,2_200_2,2_200,Salix arctophila,0.04,28
3_P046,476563.144,7152388.057,-51.48783335,64.49610141,2,P046,200,18,2,2012,-317220.8006428103,-2789485.29309542,12.505978012084961,14.0433780670166,12.148831685384115,13.30819616317749,11.892724217308892,13.017704518636068,11.53758188088735,12.758525705337524,11.254069847530788,12.672541364034016,-13.651156616210937,-14.156175804138183,-14.858029301961263,-15.598508930206298,-16.571655813852946,27.694534683227538,27.46437196731567,27.875733820597333,28.357034635543823,29.24419717788696,170.0306911468506,170.23032093048096,216.09585590362548,215.6829975605011,224.32066101233164,186.9094014485677,186.9987533569336,187.02601894802518,187.03768412272134,187.0770711263021,2.378580093383789,-0.12742212414741516,0.46635415938828,4.68806791305542,10.288595199584961,279.24609375,0.6358806301637971,0.38052093982696533,1821.4027023074516,2343.886021971024,2,2_200_2,2_200,Vaccinium uliginosum,0.16,0
3_P047,476567.34,7152397.135,-51.48774747,64.49618316,2,P047,200,21,327,2012,-317215.5695267836,-2789476.5368277268,12.505978012084961,14.0433780670166,12.148831685384115,13.30819616317749,11.892724217308892,13.017704518636068,11.53758188088735,12.758525705337524,11.254069847530788,12.672541364034016,-13.651156616210937,-14.156175804138183,-14.858029301961263,-15.598508930206298,-16.571655813852946,27.694534683227538,27.46437196731567,27.875733820597333,28.357034635543823,29.24419717788696,170.0306911468506,170.23032093048096,216.09585590362548,215.6829975605011,224.32066101233164,186.9094014485677,186.9987533569336,187.02601894802518,187.03768412272134,187.0770711263021,2.378580093383789,-0.12742212414741516,0.45553201505508123,4.68806791305542,10.288595199584961,279.24609375,0.6358795848676765,0.38052093982696533,1821.4027023074516,2343.886021971024,2,2_200_2,2_200,Betula nana,0,0
3_P047,476567.34,7152397.135,-51.48774747,64.49618316,2,P047,200,21,327,2012,-317215.5695267836,-2789476.5368277268,12.505978012084961,14.0433780670166,12.148831685384115,13.30819616317749,11.892724217308892,13.017704518636068,11.53758188088735,12.758525705337524,11.254069847530788,12.672541364034016,-13.651156616210937,-14.156175804138183,-14.858029301961263,-15.598508930206298,-16.571655813852946,27.694534683227538,27.46437196731567,27.875733820597333,28.357034635543823,29.24419717788696,170.0306911468506,170.23032093048096,216.09585590362548,215.6829975605011,224.32066101233164,186.9094014485677,186.9987533569336,187.02601894802518,187.03768412272134,187.0770711263021,2.378580093383789,-0.12742212414741516,0.45553201505508123,4.68806791305542,10.288595199584961,279.24609375,0.6358795848676765,0.38052093982696533,1821.4027023074516,2343.886021971024,2,2_200_2,2_200,Cassiope tetragona,0,27
3_P047,476567.34,7152397.135,-51.48774747,64.49618316,2,P047,200,21,327,2012,-317215.5695267836,-2789476.5368277268,12.505978012084961,14.0433780670166,12.148831685384115,13.30819616317749,11.892724217308892,13.017704518636068,11.53758188088735,12.758525705337524,11.254069847530788,12.672541364034016,-13.651156616210937,-14.156175804138183,-14.858029301961263,-15.598508930206298,-16.571655813852946,27.694534683227538,27.46437196731567,27.875733820597333,28.357034635543823,29.24419717788696,170.0306911468506,170.23032093048096,216.09585590362548,215.6829975605011,224.32066101233164,186.9094014485677,186.9987533569336,187.02601894802518,187.03768412272134,187.0770711263021,2.378580093383789,-0.12742212414741516,0.45553201505508123,4.68806791305542,10.288595199584961,279.24609375,0.6358795848676765,0.38052093982696533,1821.4027023074516,2343.886021971024,2,2_200_2,2_200,Empetrum nigrum,0.6,9
3_P047,476567.34,7152397.135,-51.48774747,64.49618316,2,P047,200,21,327,2012,-317215.5695267836,-2789476.5368277268,12.505978012084961,14.0433780670166,12.148831685384115,13.30819616317749,11.892724217308892,13.017704518636068,11.53758188088735,12.758525705337524,11.254069847530788,12.672541364034016,-13.651156616210937,-14.156175804138183,-14.858029301961263,-15.598508930206298,-16.571655813852946,27.694534683227538,27.46437196731567,27.875733820597333,28.357034635543823,29.24419717788696,170.0306911468506,170.23032093048096,216.09585590362548,215.6829975605011,224.32066101233164,186.9094014485677,186.9987533569336,187.02601894802518,187.03768412272134,187.0770711263021,2.378580093383789,-0.12742212414741516,0.45553201505508123,4.68806791305542,10.288595199584961,279.24609375,0.6358795848676765,0.38052093982696533,1821.4027023074516,2343.886021971024,2,2_200_2,2_200,Rhododendron groenlandicum,0,0
3_P047,476567.34,7152397.135,-51.48774747,64.49618316,2,P047,200,21,327,2012,-317215.5695267836,-2789476.5368277268,12.505978012084961,14.0433780670166,12.148831685384115,13.30819616317749,11.892724217308892,13.017704518636068,11.53758188088735,12.758525705337524,11.254069847530788,12.672541364034016,-13.651156616210937,-14.156175804138183,-14.858029301961263,-15.598508930206298,-16.571655813852946,27.694534683227538,27.46437196731567,27.875733820597333,28.357034635543823,29.24419717788696,170.0306911468506,170.23032093048096,216.09585590362548,215.6829975605011,224.32066101233164,186.9094014485677,186.9987533569336,187.02601894802518,187.03768412272134,187.0770711263021,2.378580093383789,-0.12742212414741516,0.45553201505508123,4.68806791305542,10.288595199584961,279.24609375,0.6358795848676765,0.38052093982696533,1821.4027023074516,2343.886021971024,2,2_200_2,2_200,Rhododendron tomentosum,0,0
3_P047,476567.34,7152397.135,-51.48774747,64.49618316,2,P047,200,21,327,2012,-317215.5695267836,-2789476.5368277268,12.505978012084961,14.0433780670166,12.148831685384115,13.30819616317749,11.892724217308892,13.017704518636068,11.53758188088735,12.758525705337524,11.254069847530788,12.672541364034016,-13.651156616210937,-14.156175804138183,-14.858029301961263,-15.598508930206298,-16.571655813852946,27.694534683227538,27.46437196731567,27.875733820597333,28.357034635543823,29.24419717788696,170.0306911468506,170.23032093048096,216.09585590362548,215.6829975605011,224.32066101233164,186.9094014485677,186.9987533569336,187.02601894802518,187.03768412272134,187.0770711263021,2.378580093383789,-0.12742212414741516,0.45553201505508123,4.68806791305542,10.288595199584961,279.24609375,0.6358795848676765,0.38052093982696533,1821.4027023074516,2343.886021971024,2,2_200_2,2_200,Phyllodoce caerulea,0.12,24
3_P047,476567.34,7152397.135,-51.48774747,64.49618316,2,P047,200,21,327,2012,-317215.5695267836,-2789476.5368277268,12.505978012084961,14.0433780670166,12.148831685384115,13.30819616317749,11.892724217308892,13.017704518636068,11.53758188088735,12.758525705337524,11.254069847530788,12.672541364034016,-13.651156616210937,-14.156175804138183,-14.858029301961263,-15.598508930206298,-16.571655813852946,27.694534683227538,27.46437196731567,27.875733820597333,28.357034635543823,29.24419717788696,170.0306911468506,170.23032093048096,216.09585590362548,215.6829975605011,224.32066101233164,186.9094014485677,186.9987533569336,187.02601894802518,187.03768412272134,187.0770711263021,2.378580093383789,-0.12742212414741516,0.45553201505508123,4.68806791305542,10.288595199584961,279.24609375,0.6358795848676765,0.38052093982696533,1821.4027023074516,2343.886021971024,2,2_200_2,2_200,Salix glauca,0,0
3_P047,476567.34,7152397.135,-51.48774747,64.49618316,2,P047,200,21,327,2012,-317215.5695267836,-2789476.5368277268,12.505978012084961,14.0433780670166,12.148831685384115,13.30819616317749,11.892724217308892,13.017704518636068,11.53758188088735,12.758525705337524,11.254069847530788,12.672541364034016,-13.651156616210937,-14.156175804138183,-14.858029301961263,-15.598508930206298,-16.571655813852946,27.694534683227538,27.46437196731567,27.875733820597333,28.357034635543823,29.24419717788696,170.0306911468506,170.23032093048096,216.09585590362548,215.6829975605011,224.32066101233164,186.9094014485677,186.9987533569336,187.02601894802518,187.03768412272134,187.0770711263021,2.378580093383789,-0.12742212414741516,0.45553201505508123,4.68806791305542,10.288595199584961,279.24609375,0.6358795848676765,0.38052093982696533,1821.4027023074516,2343.886021971024,2,2_200_2,2_200,Salix arctophila,0,24
3_P047,476567.34,7152397.135,-51.48774747,64.49618316,2,P047,200,21,327,2012,-317215.5695267836,-2789476.5368277268,12.505978012084961,14.0433780670166,12.148831685384115,13.30819616317749,11.892724217308892,13.017704518636068,11.53758188088735,12.758525705337524,11.254069847530788,12.672541364034016,-13.651156616210937,-14.156175804138183,-14.858029301961263,-15.598508930206298,-16.571655813852946,27.694534683227538,27.46437196731567,27.875733820597333,28.357034635543823,29.24419717788696,170.0306911468506,170.23032093048096,216.09585590362548,215.6829975605011,224.32066101233164,186.9094014485677,186.9987533569336,187.02601894802518,187.03768412272134,187.0770711263021,2.378580093383789,-0.12742212414741516,0.45553201505508123,4.68806791305542,10.288595199584961,279.24609375,0.6358795848676765,0.38052093982696533,1821.4027023074516,2343.886021971024,2,2_200_2,2_200,Vaccinium uliginosum,0.36,0
3_P048,476567.932,7152407.15,-51.48773675,64.49627307,2,P048,200,18,320,2012,-317213.8929958076,-2789466.4429853894,12.6943177541097,14.236091995239258,12.335365517934163,13.496726322174073,12.078981219397651,13.206551361083985,11.723493870099386,12.94741711616516,11.439428610271877,12.862389310201008,-13.523756790161134,-14.031210041046142,-14.735611534118652,-15.476476144790649,-16.452706305185952,27.759848785400393,27.527936363220213,27.942162895202635,28.423893260955808,29.31509561538696,170.61343047618865,170.78031524419785,216.78930157820383,216.43994066119194,225.08726756970088,185.63031209309895,185.7197718302409,185.74705810546874,185.75873438517252,185.79815673828125,1.9486004114151,-0.11333569139242172,0.5011080584221391,4.515430927276611,14.94688606262207,282.011474609375,0.6036305733068418,0.386695921421051,1752.667880386436,2192.082885839481,2,2_200_2,2_200,Betula nana,0,5
3_P048,476567.932,7152407.15,-51.48773675,64.49627307,2,P048,200,18,320,2012,-317213.8929958076,-2789466.4429853894,12.6943177541097,14.236091995239258,12.335365517934163,13.496726322174073,12.078981219397651,13.206551361083985,11.723493870099386,12.94741711616516,11.439428610271877,12.862389310201008,-13.523756790161134,-14.031210041046142,-14.735611534118652,-15.476476144790649,-16.452706305185952,27.759848785400393,27.527936363220213,27.942162895202635,28.423893260955808,29.31509561538696,170.61343047618865,170.78031524419785,216.78930157820383,216.43994066119194,225.08726756970088,185.63031209309895,185.7197718302409,185.74705810546874,185.75873438517252,185.79815673828125,1.9486004114151,-0.11333569139242172,0.5011080584221391,4.515430927276611,14.94688606262207,282.011474609375,0.6036305733068418,0.386695921421051,1752.667880386436,2192.082885839481,2,2_200_2,2_200,Cassiope tetragona,0,5
3_P048,476567.932,7152407.15,-51.48773675,64.49627307,2,P048,200,18,320,2012,-317213.8929958076,-2789466.4429853894,12.6943177541097,14.236091995239258,12.335365517934163,13.496726322174073,12.078981219397651,13.206551361083985,11.723493870099386,12.94741711616516,11.439428610271877,12.862389310201008,-13.523756790161134,-14.031210041046142,-14.735611534118652,-15.476476144790649,-16.452706305185952,27.759848785400393,27.527936363220213,27.942162895202635,28.423893260955808,29.31509561538696,170.61343047618865,170.78031524419785,216.78930157820383,216.43994066119194,225.08726756970088,185.63031209309895,185.7197718302409,185.74705810546874,185.75873438517252,185.79815673828125,1.9486004114151,-0.11333569139242172,0.5011080584221391,4.515430927276611,14.94688606262207,282.011474609375,0.6036305733068418,0.386695921421051,1752.667880386436,2192.082885839481,2,2_200_2,2_200,Empetrum nigrum,0,5
3_P048,476567.932,7152407.15,-51.48773675,64.49627307,2,P048,200,18,320,2012,-317213.8929958076,-2789466.4429853894,12.6943177541097,14.236091995239258,12.335365517934163,13.496726322174073,12.078981219397651,13.206551361083985,11.723493870099386,12.94741711616516,11.439428610271877,12.862389310201008,-13.523756790161134,-14.031210041046142,-14.735611534118652,-15.476476144790649,-16.452706305185952,27.759848785400393,27.527936363220213,27.942162895202635,28.423893260955808,29.31509561538696,170.61343047618865,170.78031524419785,216.78930157820383,216.43994066119194,225.08726756970088,185.63031209309895,185.7197718302409,185.74705810546874,185.75873438517252,185.79815673828125,1.9486004114151,-0.11333569139242172,0.5011080584221391,4.515430927276611,14.94688606262207,282.011474609375,0.6036305733068418,0.386695921421051,1752.667880386436,2192.082885839481,2,2_200_2,2_200,Rhododendron groenlandicum,0,0
3_P048,476567.932,7152407.15,-51.48773675,64.49627307,2,P048,200,18,320,2012,-317213.8929958076,-2789466.4429853894,12.6943177541097,14.236091995239258,12.335365517934163,13.496726322174073,12.078981219397651,13.206551361083985,11.723493870099386,12.94741711616516,11.439428610271877,12.862389310201008,-13.523756790161134,-14.031210041046142,-14.735611534118652,-15.476476144790649,-16.452706305185952,27.759848785400393,27.527936363220213,27.942162895202635,28.423893260955808,29.31509561538696,170.61343047618865,170.78031524419785,216.78930157820383,216.43994066119194,225.08726756970088,185.63031209309895,185.7197718302409,185.74705810546874,185.75873438517252,185.79815673828125,1.9486004114151,-0.11333569139242172,0.5011080584221391,4.515430927276611,14.94688606262207,282.011474609375,0.6036305733068418,0.386695921421051,1752.667880386436,2192.082885839481,2,2_200_2,2_200,Rhododendron tomentosum,0,0
3_P048,476567.932,7152407.15,-51.48773675,64.49627307,2,P048,200,18,320,2012,-317213.8929958076,-2789466.4429853894,12.6943177541097,14.236091995239258,12.335365517934163,13.496726322174073,12.078981219397651,13.206551361083985,11.723493870099386,12.94741711616516,11.439428610271877,12.862389310201008,-13.523756790161134,-14.031210041046142,-14.735611534118652,-15.476476144790649,-16.452706305185952,27.759848785400393,27.527936363220213,27.942162895202635,28.423893260955808,29.31509561538696,170.61343047618865,170.78031524419785,216.78930157820383,216.43994066119194,225.08726756970088,185.63031209309895,185.7197718302409,185.74705810546874,185.75873438517252,185.79815673828125,1.9486004114151,-0.11333569139242172,0.5011080584221391,4.515430927276611,14.94688606262207,282.011474609375,0.6036305733068418,0.386695921421051,1752.667880386436,2192.082885839481,2,2_200_2,2_200,Phyllodoce caerulea,0,5
3_P048,476567.932,7152407.15,-51.48773675,64.49627307,2,P048,200,18,320,2012,-317213.8929958076,-2789466.4429853894,12.6943177541097,14.236091995239258,12.335365517934163,13.496726322174073,12.078981219397651,13.206551361083985,11.723493870099386,12.94741711616516,11.439428610271877,12.862389310201008,-13.523756790161134,-14.031210041046142,-14.735611534118652,-15.476476144790649,-16.452706305185952,27.759848785400393,27.527936363220213,27.942162895202635,28.423893260955808,29.31509561538696,170.61343047618865,170.78031524419785,216.78930157820383,216.43994066119194,225.08726756970088,185.63031209309895,185.7197718302409,185.74705810546874,185.75873438517252,185.79815673828125,1.9486004114151,-0.11333569139242172,0.5011080584221391,4.515430927276611,14.94688606262207,282.011474609375,0.6036305733068418,0.386695921421051,1752.667880386436,2192.082885839481,2,2_200_2,2_200,Salix glauca,0.2,0
3_P048,476567.932,7152407.15,-51.48773675,64.49627307,2,P048,200,18,320,2012,-317213.8929958076,-2789466.4429853894,12.6943177541097,14.236091995239258,12.335365517934163,13.496726322174073,12.078981219397651,13.206551361083985,11.723493870099386,12.94741711616516,11.439428610271877,12.862389310201008,-13.523756790161134,-14.031210041046142,-14.735611534118652,-15.476476144790649,-16.452706305185952,27.759848785400393,27.527936363220213,27.942162895202635,28.423893260955808,29.31509561538696,170.61343047618865,170.78031524419785,216.78930157820383,216.43994066119194,225.08726756970088,185.63031209309895,185.7197718302409,185.74705810546874,185.75873438517252,185.79815673828125,1.9486004114151,-0.11333569139242172,0.5011080584221391,4.515430927276611,14.94688606262207,282.011474609375,0.6036305733068418,0.386695921421051,1752.667880386436,2192.082885839481,2,2_200_2,2_200,Salix arctophila,0,5
3_P048,476567.932,7152407.15,-51.48773675,64.49627307,2,P048,200,18,320,2012,-317213.8929958076,-2789466.4429853894,12.6943177541097,14.236091995239258,12.335365517934163,13.496726322174073,12.078981219397651,13.206551361083985,11.723493870099386,12.94741711616516,11.439428610271877,12.862389310201008,-13.523756790161134,-14.031210041046142,-14.735611534118652,-15.476476144790649,-16.452706305185952,27.759848785400393,27.527936363220213,27.942162895202635,28.423893260955808,29.31509561538696,170.61343047618865,170.78031524419785,216.78930157820383,216.43994066119194,225.08726756970088,185.63031209309895,185.7197718302409,185.74705810546874,185.75873438517252,185.79815673828125,1.9486004114151,-0.11333569139242172,0.5011080584221391,4.515430927276611,14.94688606262207,282.011474609375,0.6036305733068418,0.386695921421051,1752.667880386436,2192.082885839481,2,2_200_2,2_200,Vaccinium uliginosum,0,5
3_P049,476774.48,7152862.683,-51.48350987,64.50037478,2,P049,200,30,322,2012,-316955.46387607645,-2789026.6267154166,12.625101216634114,14.169810104370118,12.26651938756307,13.429776287078857,12.010755411783855,13.136082649230957,11.656280358632406,12.876510715484619,11.373729716406928,12.79275951385498,-13.544697761535645,-14.052142906188966,-14.75468470255534,-15.49574704170227,-16.468540064493816,27.714507865905762,27.48191919326782,27.890767351786295,28.372257757186887,29.261299578348797,169.9004101753235,170.09242563247682,215.86930068333945,215.4939207792282,224.09436992804208,188.99215393066407,189.08067118326824,189.1077355278863,189.11932245890299,189.15853864881728,2.6398727893829346,-0.03645875304937363,0.36188114879355887,5.240025043487549,8.979419708251953,259.8753356933594,0.6681982923714883,0.45294472575187683,2276.967350805062,2435.019775533602,3,2_200_3,2_200,Betula nana,0,0
3_P049,476774.48,7152862.683,-51.48350987,64.50037478,2,P049,200,30,322,2012,-316955.46387607645,-2789026.6267154166,12.625101216634114,14.169810104370118,12.26651938756307,13.429776287078857,12.010755411783855,13.136082649230957,11.656280358632406,12.876510715484619,11.373729716406928,12.79275951385498,-13.544697761535645,-14.052142906188966,-14.75468470255534,-15.49574704170227,-16.468540064493816,27.714507865905762,27.48191919326782,27.890767351786295,28.372257757186887,29.261299578348797,169.9004101753235,170.09242563247682,215.86930068333945,215.4939207792282,224.09436992804208,188.99215393066407,189.08067118326824,189.1077355278863,189.11932245890299,189.15853864881728,2.6398727893829346,-0.03645875304937363,0.36188114879355887,5.240025043487549,8.979419708251953,259.8753356933594,0.6681982923714883,0.45294472575187683,2276.967350805062,2435.019775533602,3,2_200_3,2_200,Cassiope tetragona,0,0
3_P049,476774.48,7152862.683,-51.48350987,64.50037478,2,P049,200,30,322,2012,-316955.46387607645,-2789026.6267154166,12.625101216634114,14.169810104370118,12.26651938756307,13.429776287078857,12.010755411783855,13.136082649230957,11.656280358632406,12.876510715484619,11.373729716406928,12.79275951385498,-13.544697761535645,-14.052142906188966,-14.75468470255534,-15.49574704170227,-16.468540064493816,27.714507865905762,27.48191919326782,27.890767351786295,28.372257757186887,29.261299578348797,169.9004101753235,170.09242563247682,215.86930068333945,215.4939207792282,224.09436992804208,188.99215393066407,189.08067118326824,189.1077355278863,189.11932245890299,189.15853864881728,2.6398727893829346,-0.03645875304937363,0.36188114879355887,5.240025043487549,8.979419708251953,259.8753356933594,0.6681982923714883,0.45294472575187683,2276.967350805062,2435.019775533602,3,2_200_3,2_200,Empetrum nigrum,0,0
3_P049,476774.48,7152862.683,-51.48350987,64.50037478,2,P049,200,30,322,2012,-316955.46387607645,-2789026.6267154166,12.625101216634114,14.169810104370118,12.26651938756307,13.429776287078857,12.010755411783855,13.136082649230957,11.656280358632406,12.876510715484619,11.373729716406928,12.79275951385498,-13.544697761535645,-14.052142906188966,-14.75468470255534,-15.49574704170227,-16.468540064493816,27.714507865905762,27.48191919326782,27.890767351786295,28.372257757186887,29.261299578348797,169.9004101753235,170.09242563247682,215.86930068333945,215.4939207792282,224.09436992804208,188.99215393066407,189.08067118326824,189.1077355278863,189.11932245890299,189.15853864881728,2.6398727893829346,-0.03645875304937363,0.36188114879355887,5.240025043487549,8.979419708251953,259.8753356933594,0.6681982923714883,0.45294472575187683,2276.967350805062,2435.019775533602,3,2_200_3,2_200,Rhododendron groenlandicum,0,0
3_P049,476774.48,7152862.683,-51.48350987,64.50037478,2,P049,200,30,322,2012,-316955.46387607645,-2789026.6267154166,12.625101216634114,14.169810104370118,12.26651938756307,13.429776287078857,12.010755411783855,13.136082649230957,11.656280358632406,12.876510715484619,11.373729716406928,12.79275951385498,-13.544697761535645,-14.052142906188966,-14.75468470255534,-15.49574704170227,-16.468540064493816,27.714507865905762,27.48191919326782,27.890767351786295,28.372257757186887,29.261299578348797,169.9004101753235,170.09242563247682,215.86930068333945,215.4939207792282,224.09436992804208,188.99215393066407,189.08067118326824,189.1077355278863,189.11932245890299,189.15853864881728,2.6398727893829346,-0.03645875304937363,0.36188114879355887,5.240025043487549,8.979419708251953,259.8753356933594,0.6681982923714883,0.45294472575187683,2276.967350805062,2435.019775533602,3,2_200_3,2_200,Rhododendron tomentosum,0,0
3_P049,476774.48,7152862.683,-51.48350987,64.50037478,2,P049,200,30,322,2012,-316955.46387607645,-2789026.6267154166,12.625101216634114,14.169810104370118,12.26651938756307,13.429776287078857,12.010755411783855,13.136082649230957,11.656280358632406,12.876510715484619,11.373729716406928,12.79275951385498,-13.544697761535645,-14.052142906188966,-14.75468470255534,-15.49574704170227,-16.468540064493816,27.714507865905762,27.48191919326782,27.890767351786295,28.372257757186887,29.261299578348797,169.9004101753235,170.09242563247682,215.86930068333945,215.4939207792282,224.09436992804208,188.99215393066407,189.08067118326824,189.1077355278863,189.11932245890299,189.15853864881728,2.6398727893829346,-0.03645875304937363,0.36188114879355887,5.240025043487549,8.979419708251953,259.8753356933594,0.6681982923714883,0.45294472575187683,2276.967350805062,2435.019775533602,3,2_200_3,2_200,Phyllodoce caerulea,0,0
3_P049,476774.48,7152862.683,-51.48350987,64.50037478,2,P049,200,30,322,2012,-316955.46387607645,-2789026.6267154166,12.625101216634114,14.169810104370118,12.26651938756307,13.429776287078857,12.010755411783855,13.136082649230957,11.656280358632406,12.876510715484619,11.373729716406928,12.79275951385498,-13.544697761535645,-14.052142906188966,-14.75468470255534,-15.49574704170227,-16.468540064493816,27.714507865905762,27.48191919326782,27.890767351786295,28.372257757186887,29.261299578348797,169.9004101753235,170.09242563247682,215.86930068333945,215.4939207792282,224.09436992804208,188.99215393066407,189.08067118326824,189.1077355278863,189.11932245890299,189.15853864881728,2.6398727893829346,-0.03645875304937363,0.36188114879355887,5.240025043487549,8.979419708251953,259.8753356933594,0.6681982923714883,0.45294472575187683,2276.967350805062,2435.019775533602,3,2_200_3,2_200,Salix glauca,0,0
3_P049,476774.48,7152862.683,-51.48350987,64.50037478,2,P049,200,30,322,2012,-316955.46387607645,-2789026.6267154166,12.625101216634114,14.169810104370118,12.26651938756307,13.429776287078857,12.010755411783855,13.136082649230957,11.656280358632406,12.876510715484619,11.373729716406928,12.79275951385498,-13.544697761535645,-14.052142906188966,-14.75468470255534,-15.49574704170227,-16.468540064493816,27.714507865905762,27.48191919326782,27.890767351786295,28.372257757186887,29.261299578348797,169.9004101753235,170.09242563247682,215.86930068333945,215.4939207792282,224.09436992804208,188.99215393066407,189.08067118326824,189.1077355278863,189.11932245890299,189.15853864881728,2.6398727893829346,-0.03645875304937363,0.36188114879355887,5.240025043487549,8.979419708251953,259.8753356933594,0.6681982923714883,0.45294472575187683,2276.967350805062,2435.019775533602,3,2_200_3,2_200,Salix arctophila,0,0
3_P049,476774.48,7152862.683,-51.48350987,64.50037478,2,P049,200,30,322,2012,-316955.46387607645,-2789026.6267154166,12.625101216634114,14.169810104370118,12.26651938756307,13.429776287078857,12.010755411783855,13.136082649230957,11.656280358632406,12.876510715484619,11.373729716406928,12.79275951385498,-13.544697761535645,-14.052142906188966,-14.75468470255534,-15.49574704170227,-16.468540064493816,27.714507865905762,27.48191919326782,27.890767351786295,28.372257757186887,29.261299578348797,169.9004101753235,170.09242563247682,215.86930068333945,215.4939207792282,224.09436992804208,188.99215393066407,189.08067118326824,189.1077355278863,189.11932245890299,189.15853864881728,2.6398727893829346,-0.03645875304937363,0.36188114879355887,5.240025043487549,8.979419708251953,259.8753356933594,0.6681982923714883,0.45294472575187683,2276.967350805062,2435.019775533602,3,2_200_3,2_200,Vaccinium uliginosum,0,0
