site_alt_plotgroup_id,site_plot_id,x,y,long,lat,site,plot,alt,inclin_down,inclin_dir,year,x_stere,y_stere,tempjja_ts_5,tempmax_ts_5,tempjja_ts_10,tempmax_ts_10,tempjja_ts_15,tempmax_ts_15,tempjja_ts_20,tempmax_ts_20,tempjja_ts_30,tempmax_ts_30,tempmin_ts_5,tempmin_ts_10,tempmin_ts_15,tempmin_ts_20,tempmin_ts_30,tempcont_ts_5,tempcont_ts_10,tempcont_ts_15,tempcont_ts_20,tempcont_ts_30,precipjja_ts_5,precipjja_ts_10,precipjja_ts_15,precipjja_ts_20,precipjja_ts_30,insoljja_ts_5,insoljja_ts_10,insoljja_ts_15,insoljja_ts_20,insoljja_ts_30,twi,ndwi,field_rad,twi_90m,slope_90m,asp_90m,dem_rad,ndvi,nir,swir,plotgroup,site_alt_id,taxon,cover,compet
1_100_2,1_P169,460602.86035,7123932.252,-51.812439166666664,64.239302,1,P169,100,25.833333333333332,206.83333333333334,2011,-336483.20322008384,-2816639.012799094,10.500697135925293,11.932032267252605,10.286568090650771,11.419304625193279,10.13039354748196,11.175820689731173,9.71996907658047,10.865895493825278,9.500141474052711,10.719032923380535,-10.69621540705363,-11.751147572199503,-12.170492055681017,-13.373374867439269,-13.966963497797648,22.628247674306234,23.17045219739278,23.34631274541219,24.239270361264545,24.68599642117818,183.68273921807608,165.29979427258175,209.41731379561955,203.12683217326799,218.33177267048094,192.6491221110026,192.64551442464193,192.64180467393663,192.63867670694987,192.69069451226127,1.6992404858271282,-0.1620678553978602,0.7044239077498451,4.799820741017659,11.462913513183594,186.35391235351562,0.741027555322066,0.3255445063114166,1941.7236641774239,2687.8445718824605,2,1_100,Cassiope tetragona,0,8
1_100_2,1_P169,460602.86035,7123932.252,-51.812439166666664,64.239302,1,P169,100,25.833333333333332,206.83333333333334,2011,-336483.20322008384,-2816639.012799094,10.500697135925293,11.932032267252605,10.286568090650771,11.419304625193279,10.13039354748196,11.175820689731173,9.71996907658047,10.865895493825278,9.500141474052711,10.719032923380535,-10.69621540705363,-11.751147572199503,-12.170492055681017,-13.373374867439269,-13.966963497797648,22.628247674306234,23.17045219739278,23.34631274541219,24.239270361264545,24.68599642117818,183.68273921807608,165.29979427258175,209.41731379561955,203.12683217326799,218.33177267048094,192.6491221110026,192.64551442464193,192.64180467393663,192.63867670694987,192.69069451226127,1.6992404858271282,-0.1620678553978602,0.7044239077498451,4.799820741017659,11.462913513183594,186.35391235351562,0.741027555322066,0.3255445063114166,1941.7236641774239,2687.8445718824605,2,1_100,Empetrum nigrum,0.24666666666666667,1.8333333333333333
1_100_2,1_P169,460602.86035,7123932.252,-51.812439166666664,64.239302,1,P169,100,25.833333333333332,206.83333333333334,2011,-336483.20322008384,-2816639.012799094,10.500697135925293,11.932032267252605,10.286568090650771,11.419304625193279,10.13039354748196,11.175820689731173,9.71996907658047,10.865895493825278,9.500141474052711,10.719032923380535,-10.69621540705363,-11.751147572199503,-12.170492055681017,-13.373374867439269,-13.966963497797648,22.628247674306234,23.17045219739278,23.34631274541219,24.239270361264545,24.68599642117818,183.68273921807608,165.29979427258175,209.41731379561955,203.12683217326799,218.33177267048094,192.6491221110026,192.64551442464193,192.64180467393663,192.63867670694987,192.69069451226127,1.6992404858271282,-0.1620678553978602,0.7044239077498451,4.799820741017659,11.462913513183594,186.35391235351562,0.741027555322066,0.3255445063114166,1941.7236641774239,2687.8445718824605,2,1_100,Rhododendron groenlandicum,0,0
1_100_2,1_P169,460602.86035,7123932.252,-51.812439166666664,64.239302,1,P169,100,25.833333333333332,206.83333333333334,2011,-336483.20322008384,-2816639.012799094,10.500697135925293,11.932032267252605,10.286568090650771,11.419304625193279,10.13039354748196,11.175820689731173,9.71996907658047,10.865895493825278,9.500141474052711,10.719032923380535,-10.69621540705363,-11.751147572199503,-12.170492055681017,-13.373374867439269,-13.966963497797648,22.628247674306234,23.17045219739278,23.34631274541219,24.239270361264545,24.68599642117818,183.68273921807608,165.29979427258175,209.41731379561955,203.12683217326799,218.33177267048094,192.6491221110026,192.64551442464193,192.64180467393663,192.63867670694987,192.69069451226127,1.6992404858271282,-0.1620678553978602,0.7044239077498451,4.799820741017659,11.462913513183594,186.35391235351562,0.741027555322066,0.3255445063114166,1941.7236641774239,2687.8445718824605,2,1_100,Rhododendron tomentosum,0,0
1_100_2,1_P169,460602.86035,7123932.252,-51.812439166666664,64.239302,1,P169,100,25.833333333333332,206.83333333333334,2011,-336483.20322008384,-2816639.012799094,10.500697135925293,11.932032267252605,10.286568090650771,11.419304625193279,10.13039354748196,11.175820689731173,9.71996907658047,10.865895493825278,9.500141474052711,10.719032923380535,-10.69621540705363,-11.751147572199503,-12.170492055681017,-13.373374867439269,-13.966963497797648,22.628247674306234,23.17045219739278,23.34631274541219,24.239270361264545,24.68599642117818,183.68273921807608,165.29979427258175,209.41731379561955,203.12683217326799,218.33177267048094,192.6491221110026,192.64551442464193,192.64180467393663,192.63867670694987,192.69069451226127,1.6992404858271282,-0.1620678553978602,0.7044239077498451,4.799820741017659,11.462913513183594,186.35391235351562,0.741027555322066,0.3255445063114166,1941.7236641774239,2687.8445718824605,2,1_100,Phyllodoce caerulea,0,8
1_100_2,1_P169,460602.86035,7123932.252,-51.812439166666664,64.239302,1,P169,100,25.833333333333332,206.83333333333334,2011,-336483.20322008384,-2816639.012799094,10.500697135925293,11.932032267252605,10.286568090650771,11.419304625193279,10.13039354748196,11.175820689731173,9.71996907658047,10.865895493825278,9.500141474052711,10.719032923380535,-10.69621540705363,-11.751147572199503,-12.170492055681017,-13.373374867439269,-13.966963497797648,22.628247674306234,23.17045219739278,23.34631274541219,24.239270361264545,24.68599642117818,183.68273921807608,165.29979427258175,209.41731379561955,203.12683217326799,218.33177267048094,192.6491221110026,192.64551442464193,192.64180467393663,192.63867670694987,192.69069451226127,1.6992404858271282,-0.1620678553978602,0.7044239077498451,4.799820741017659,11.462913513183594,186.35391235351562,0.741027555322066,0.3255445063114166,1941.7236641774239,2687.8445718824605,2,1_100,Salix glauca,0.07333333333333333,0
1_100_2,1_P169,460602.86035,7123932.252,-51.812439166666664,64.239302,1,P169,100,25.833333333333332,206.83333333333334,2011,-336483.20322008384,-2816639.012799094,10.500697135925293,11.932032267252605,10.286568090650771,11.419304625193279,10.13039354748196,11.175820689731173,9.71996907658047,10.865895493825278,9.500141474052711,10.719032923380535,-10.69621540705363,-11.751147572199503,-12.170492055681017,-13.373374867439269,-13.966963497797648,22.628247674306234,23.17045219739278,23.34631274541219,24.239270361264545,24.68599642117818,183.68273921807608,165.29979427258175,209.41731379561955,203.12683217326799,218.33177267048094,192.6491221110026,192.64551442464193,192.64180467393663,192.63867670694987,192.69069451226127,1.6992404858271282,-0.1620678553978602,0.7044239077498451,4.799820741017659,11.462913513183594,186.35391235351562,0.741027555322066,0.3255445063114166,1941.7236641774239,2687.8445718824605,2,1_100,Salix arctophila,0,8
1_100_2,1_P169,460602.86035,7123932.252,-51.812439166666664,64.239302,1,P169,100,25.833333333333332,206.83333333333334,2011,-336483.20322008384,-2816639.012799094,10.500697135925293,11.932032267252605,10.286568090650771,11.419304625193279,10.13039354748196,11.175820689731173,9.71996907658047,10.865895493825278,9.500141474052711,10.719032923380535,-10.69621540705363,-11.751147572199503,-12.170492055681017,-13.373374867439269,-13.966963497797648,22.628247674306234,23.17045219739278,23.34631274541219,24.239270361264545,24.68599642117818,183.68273921807608,165.29979427258175,209.41731379561955,203.12683217326799,218.33177267048094,192.6491221110026,192.64551442464193,192.64180467393663,192.63867670694987,192.69069451226127,1.6992404858271282,-0.1620678553978602,0.7044239077498451,4.799820741017659,11.462913513183594,186.35391235351562,0.741027555322066,0.3255445063114166,1941.7236641774239,2687.8445718824605,2,1_100,Vaccinium uliginosum,0,1.8333333333333333
1_100_3,1_P175,460783.80121666664,7124428.897166667,-51.8088385,64.243779,1,P175,100,24.333333333333332,153.33333333333334,2011,-336245.8084712336,-2816154.3987792074,10.58979632589552,12.027651723225912,10.370819698439703,11.503309949239096,10.217907509980378,11.263681146833633,9.805867887867821,10.954955633481344,9.587882774847525,10.81073818206787,-10.68975019454956,-11.728840939203899,-12.143086359235976,-13.3474645058314,-13.936588239669799,22.717401917775472,23.232150888442995,23.406767506069606,24.302420139312744,24.74732642173767,186.8144911368688,167.88341510693232,213.07357974317338,206.6472572783629,222.0080474416415,191.233103773329,191.22948218451606,191.22577090793186,191.222620900472,191.27477648699727,1.8101993203163147,-0.15415114164352417,0.7262118083089362,4.474411249160767,13.967637538909912,131.21261978149414,0.7136495301165536,0.33238910635312396,1944.370565659947,2649.407493573349,3,1_100,Betula nana,0,0
1_100_3,1_P175,460783.80121666664,7124428.897166667,-51.8088385,64.243779,1,P175,100,24.333333333333332,153.33333333333334,2011,-336245.8084712336,-2816154.3987792074,10.58979632589552,12.027651723225912,10.370819698439703,11.503309949239096,10.217907509980378,11.263681146833633,9.805867887867821,10.954955633481344,9.587882774847525,10.81073818206787,-10.68975019454956,-11.728840939203899,-12.143086359235976,-13.3474645058314,-13.936588239669799,22.717401917775472,23.232150888442995,23.406767506069606,24.302420139312744,24.74732642173767,186.8144911368688,167.88341510693232,213.07357974317338,206.6472572783629,222.0080474416415,191.233103773329,191.22948218451606,191.22577090793186,191.222620900472,191.27477648699727,1.8101993203163147,-0.15415114164352417,0.7262118083089362,4.474411249160767,13.967637538909912,131.21261978149414,0.7136495301165536,0.33238910635312396,1944.370565659947,2649.407493573349,3,1_100,Cassiope tetragona,0,14.333333333333334
1_100_3,1_P175,460783.80121666664,7124428.897166667,-51.8088385,64.243779,1,P175,100,24.333333333333332,153.33333333333334,2011,-336245.8084712336,-2816154.3987792074,10.58979632589552,12.027651723225912,10.370819698439703,11.503309949239096,10.217907509980378,11.263681146833633,9.805867887867821,10.954955633481344,9.587882774847525,10.81073818206787,-10.68975019454956,-11.728840939203899,-12.143086359235976,-13.3474645058314,-13.936588239669799,22.717401917775472,23.232150888442995,23.406767506069606,24.302420139312744,24.74732642173767,186.8144911368688,167.88341510693232,213.07357974317338,206.6472572783629,222.0080474416415,191.233103773329,191.22948218451606,191.22577090793186,191.222620900472,191.27477648699727,1.8101993203163147,-0.15415114164352417,0.7262118083089362,4.474411249160767,13.967637538909912,131.21261978149414,0.7136495301165536,0.33238910635312396,1944.370565659947,2649.407493573349,3,1_100,Empetrum nigrum,0.48666666666666664,2.1666666666666665
1_100_3,1_P175,460783.80121666664,7124428.897166667,-51.8088385,64.243779,1,P175,100,24.333333333333332,153.33333333333334,2011,-336245.8084712336,-2816154.3987792074,10.58979632589552,12.027651723225912,10.370819698439703,11.503309949239096,10.217907509980378,11.263681146833633,9.805867887867821,10.954955633481344,9.587882774847525,10.81073818206787,-10.68975019454956,-11.728840939203899,-12.143086359235976,-13.3474645058314,-13.936588239669799,22.717401917775472,23.232150888442995,23.406767506069606,24.302420139312744,24.74732642173767,186.8144911368688,167.88341510693232,213.07357974317338,206.6472572783629,222.0080474416415,191.233103773329,191.22948218451606,191.22577090793186,191.222620900472,191.27477648699727,1.8101993203163147,-0.15415114164352417,0.7262118083089362,4.474411249160767,13.967637538909912,131.21261978149414,0.7136495301165536,0.33238910635312396,1944.370565659947,2649.407493573349,3,1_100,Rhododendron groenlandicum,0,0
1_100_3,1_P175,460783.80121666664,7124428.897166667,-51.8088385,64.243779,1,P175,100,24.333333333333332,153.33333333333334,2011,-336245.8084712336,-2816154.3987792074,10.58979632589552,12.027651723225912,10.370819698439703,11.503309949239096,10.217907509980378,11.263681146833633,9.805867887867821,10.954955633481344,9.587882774847525,10.81073818206787,-10.68975019454956,-11.728840939203899,-12.143086359235976,-13.3474645058314,-13.936588239669799,22.717401917775472,23.232150888442995,23.406767506069606,24.302420139312744,24.74732642173767,186.8144911368688,167.88341510693232,213.07357974317338,206.6472572783629,222.0080474416415,191.233103773329,191.22948218451606,191.22577090793186,191.222620900472,191.27477648699727,1.8101993203163147,-0.15415114164352417,0.7262118083089362,4.474411249160767,13.967637538909912,131.21261978149414,0.7136495301165536,0.33238910635312396,1944.370565659947,2649.407493573349,3,1_100,Rhododendron tomentosum,0,0
1_100_3,1_P175,460783.80121666664,7124428.897166667,-51.8088385,64.243779,1,P175,100,24.333333333333332,153.33333333333334,2011,-336245.8084712336,-2816154.3987792074,10.58979632589552,12.027651723225912,10.370819698439703,11.503309949239096,10.217907509980378,11.263681146833633,9.805867887867821,10.954955633481344,9.587882774847525,10.81073818206787,-10.68975019454956,-11.728840939203899,-12.143086359235976,-13.3474645058314,-13.936588239669799,22.717401917775472,23.232150888442995,23.406767506069606,24.302420139312744,24.74732642173767,186.8144911368688,167.88341510693232,213.07357974317338,206.6472572783629,222.0080474416415,191.233103773329,191.22948218451606,191.22577090793186,191.222620900472,191.27477648699727,1.8101993203163147,-0.15415114164352417,0.7262118083089362,4.474411249160767,13.967637538909912,131.21261978149414,0.7136495301165536,0.33238910635312396,1944.370565659947,2649.407493573349,3,1_100,Phyllodoce caerulea,0,14.333333333333334
1_100_3,1_P175,460783.80121666664,7124428.897166667,-51.8088385,64.243779,1,P175,100,24.333333333333332,153.33333333333334,2011,-336245.8084712336,-2816154.3987792074,10.58979632589552,12.027651723225912,10.370819698439703,11.503309949239096,10.217907509980378,11.263681146833633,9.805867887867821,10.954955633481344,9.587882774847525,10.81073818206787,-10.68975019454956,-11.728840939203899,-12.143086359235976,-13.3474645058314,-13.936588239669799,22.717401917775472,23.232150888442995,23.406767506069606,24.302420139312744,24.74732642173767,186.8144911368688,167.88341510693232,213.07357974317338,206.6472572783629,222.0080474416415,191.233103773329,191.22948218451606,191.22577090793186,191.222620900472,191.27477648699727,1.8101993203163147,-0.15415114164352417,0.7262118083089362,4.474411249160767,13.967637538909912,131.21261978149414,0.7136495301165536,0.33238910635312396,1944.370565659947,2649.407493573349,3,1_100,Salix glauca,0,0
1_100_3,1_P175,460783.80121666664,7124428.897166667,-51.8088385,64.243779,1,P175,100,24.333333333333332,153.33333333333334,2011,-336245.8084712336,-2816154.3987792074,10.58979632589552,12.027651723225912,10.370819698439703,11.503309949239096,10.217907509980378,11.263681146833633,9.805867887867821,10.954955633481344,9.587882774847525,10.81073818206787,-10.68975019454956,-11.728840939203899,-12.143086359235976,-13.3474645058314,-13.936588239669799,22.717401917775472,23.232150888442995,23.406767506069606,24.302420139312744,24.74732642173767,186.8144911368688,167.88341510693232,213.07357974317338,206.6472572783629,222.0080474416415,191.233103773329,191.22948218451606,191.22577090793186,191.222620900472,191.27477648699727,1.8101993203163147,-0.15415114164352417,0.7262118083089362,4.474411249160767,13.967637538909912,131.21261978149414,0.7136495301165536,0.33238910635312396,1944.370565659947,2649.407493573349,3,1_100,Salix arctophila,0,14.333333333333334
1_100_3,1_P175,460783.80121666664,7124428.897166667,-51.8088385,64.243779,1,P175,100,24.333333333333332,153.33333333333334,2011,-336245.8084712336,-2816154.3987792074,10.58979632589552,12.027651723225912,10.370819698439703,11.503309949239096,10.217907509980378,11.263681146833633,9.805867887867821,10.954955633481344,9.587882774847525,10.81073818206787,-10.68975019454956,-11.728840939203899,-12.143086359235976,-13.3474645058314,-13.936588239669799,22.717401917775472,23.232150888442995,23.406767506069606,24.302420139312744,24.74732642173767,186.8144911368688,167.88341510693232,213.07357974317338,206.6472572783629,222.0080474416415,191.233103773329,191.22948218451606,191.22577090793186,191.222620900472,191.27477648699727,1.8101993203163147,-0.15415114164352417,0.7262118083089362,4.474411249160767,13.967637538909912,131.21261978149414,0.7136495301165536,0.33238910635312396,1944.370565659947,2649.407493573349,3,1_100,Vaccinium uliginosum,0.08666666666666666,0
1_20_1,1_P145,461860.43645000004,7123891.5575,-51.786498333333334,64.23907866666667,1,P145,20,29.5,124.83333333333333,2011,-335210.92925577256,-2816816.299183272,10.34782444636027,11.762271690368653,10.13026580810547,11.260304752985636,9.975055450863309,11.020418294270835,9.566881573200227,10.713529825210571,9.35125183617627,10.575435410605538,-11.073217678070069,-12.134513711929321,-12.5616823832194,-13.764211146036784,-14.352335543102688,22.835489368438722,23.394818464914955,23.582100677490235,24.477740971247357,24.927770953708222,179.61966991027197,161.86746038397155,204.77974423699908,198.61370759109656,213.64914813107916,185.62781253390844,185.62418365478516,185.62053799099394,185.61737552218966,185.6693997418439,2.0457146565119424,-0.07464966860910256,0.6526278078414094,6.652611970901489,4.929911136627197,145.07923126220703,0.7023395691812828,0.4054323534170787,2114.9545677246574,2442.3631662114303,1,1_20,Betula nana,0,1.1666666666666667
1_20_1,1_P145,461860.43645000004,7123891.5575,-51.786498333333334,64.23907866666667,1,P145,20,29.5,124.83333333333333,2011,-335210.92925577256,-2816816.299183272,10.34782444636027,11.762271690368653,10.13026580810547,11.260304752985636,9.975055450863309,11.020418294270835,9.566881573200227,10.713529825210571,9.35125183617627,10.575435410605538,-11.073217678070069,-12.134513711929321,-12.5616823832194,-13.764211146036784,-14.352335543102688,22.835489368438722,23.394818464914955,23.582100677490235,24.477740971247357,24.927770953708222,179.61966991027197,161.86746038397155,204.77974423699908,198.61370759109656,213.64914813107916,185.62781253390844,185.62418365478516,185.62053799099394,185.61737552218966,185.6693997418439,2.0457146565119424,-0.07464966860910256,0.6526278078414094,6.652611970901489,4.929911136627197,145.07923126220703,0.7023395691812828,0.4054323534170787,2114.9545677246574,2442.3631662114303,1,1_20,Cassiope tetragona,0,16.333333333333332
1_20_1,1_P145,461860.43645000004,7123891.5575,-51.786498333333334,64.23907866666667,1,P145,20,29.5,124.83333333333333,2011,-335210.92925577256,-2816816.299183272,10.34782444636027,11.762271690368653,10.13026580810547,11.260304752985636,9.975055450863309,11.020418294270835,9.566881573200227,10.713529825210571,9.35125183617627,10.575435410605538,-11.073217678070069,-12.134513711929321,-12.5616823832194,-13.764211146036784,-14.352335543102688,22.835489368438722,23.394818464914955,23.582100677490235,24.477740971247357,24.927770953708222,179.61966991027197,161.86746038397155,204.77974423699908,198.61370759109656,213.64914813107916,185.62781253390844,185.62418365478516,185.62053799099394,185.61737552218966,185.6693997418439,2.0457146565119424,-0.07464966860910256,0.6526278078414094,6.652611970901489,4.929911136627197,145.07923126220703,0.7023395691812828,0.4054323534170787,2114.9545677246574,2442.3631662114303,1,1_20,Empetrum nigrum,0.5266666666666666,2.8333333333333335
